release_day,title,video_url,instructions,solution,filename
31,Week 5 Day 3 Lesson 4: Real world CSS,https://vimeo.com/841746806/eaa3992833,"In your `prework-exercises` repository, make a file called `about.css`.  
(Note: be sure to name the file with a .css extension!)  

In your `about.html` file, add a `<link>` element to link to the `about.css` file.  
In your `about.css` file, use the techniques from the video lesson  
to style your website. Feel free to customize the details to your liking!

To view your styled HTML, use the terminal to run the command `open about.html`.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,about.css
31,Week 5 Day 3: Optional Additional Resources,,"- https://jgthms.com/web-design-in-4-minutes/ (the day 3 lessons were based on this guide)  
- https://www.pierrickcalvez.com/journal/a-five-minute-guide-to-better-typography",,
32,Week 5 Day 4 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `541.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,541.rb
32,Week 5 Day 4 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `542.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in an array of numbers 
# and returns a count of how many times the number 100 appeared in the array. 
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in an array of numbers 
# and returns a count of how many times the number 100 appeared in the array. 
# Then run the method and print the result.
def count_100s(numbers)
  result = 0
  index = 0
  while index < numbers.length
    if numbers[index] == 100
      result = result + 1
    end
    index = index + 1
  end
  result
end

puts count_100s([200, 100, 400, 100, 800])",542.rb
32,Week 5 Day 4 Lesson 3: JavaScript syntax,https://vimeo.com/841746948/bce452cf9d,"In your `prework-exercises` repository, make a file called `543.html`.  
(Note: be sure to name the file with a .html extension!)  

Paste the HTML code below:
```
<!DOCTYPE html>
<html>
  <head>
    <title>Exercise</title>
    <script src=""543.js""></script>
  </head>
  <body>
    <h1>Week 5 Day 4 Lesson 3: JavaScript syntax</h1>
  </body>
</html>
```
In your `prework-exercises` repository, make a file called `543.js`.  
(Note: be sure to name the file with a .js extension!)  

Paste the code below and answer the following questions:
```
// QUESTION 1
// Write code to store an array of numbers.
// The print out the last item in that array.


// QUESTION 2
// Write code to store a number in a variable.
// Then write a condition that 
// prints -1 if the number is less than 10, 
// prints 1 if the number is greater than 10, 
// and prints 0 if the number is equal to 10.


```
To view the JavaScript output, use the terminal to run the command `open 543.html`.  
Then in the Chrome web browser, open the JavaScript console from the menu:  
View -> Developer -> JavaScript Console

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","// QUESTION 1
// Write code to store an array of numbers.
// The print out the last item in that array.
var numbers = [1, 2, 3];
console.log(numbers[2]);

// QUESTION 2
// Write code to store a number in a variable.
// Then write a condition that 
// prints -1 if the number is less than 10, 
// prints 1 if the number is greater than 10, 
// and prints 0 if the number is equal to 10.
var number = 10;
if (number < 10) {
  console.log(-1);
} else if (number > 10) {
  console.log(1);
} else {
  console.log(0);
}",543.js
32,Week 5 Day 4 Lesson 4: JavaScript interactivity,https://vimeo.com/841747032/a812e7582d,"In your `prework-exercises` repository, make a file called `544.html`.  
(Note: be sure to name the file with a .html extension!)  

Paste the HTML code below:
```
<!DOCTYPE html>
<html>
  <head>
    <title>Exercise</title>
    <link rel=""stylesheet"" href=""544.css"">
    <script src=""544.js""></script>
  </head>
  <body>
    <h1>Week 5 Day 4 Lesson 4: JavaScript interactivity</h1>
  </body>
</html>
```
In your `prework-exercises` repository, make a file called `544.css`.  
(Note: be sure to name the file with a .css extension!)  

In your `prework-exercises` repository, make a file called `544.js`.  
(Note: be sure to name the file with a .js extension!)  

Choose an example from https://www.w3schools.com/howto/default.asp.  
Copy the HTML/CSS/JS code into your own files to see if you can get it working.  
If you get it to work, try to modify the code in different ways to explore how it works!

To view the HTML file, use the terminal to run the command `open 544.html`.  

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,544.js
32,Week 5 Day 4: Optional Additional Resources,,"- https://developer.mozilla.org/en-US/docs/Learn/JavaScript   
- https://www.w3schools.com/js/js_intro.asp",,
33,Week 5 Day 5 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `551.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,551.rb
33,Week 5 Day 5 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `552.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in three strings and uses string interpolation 
# to return all three strings combined with spaces in between as a single string. 
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in three strings and uses string interpolation 
# to return all three strings combined with spaces in between as a single string. 
# Then run the method and print the result.
def combiner(a, b, c)
  ""#{a} #{b} #{c}""
end

puts combiner(""one"", ""two"", ""three"")",552.rb
33,Week 5 Day 5 Lesson 3: Customize a website template,https://vimeo.com/841747147/cc1b519aeb,"Choose and download a website template from https://html5up.net/.  
Open the folder in your text editor and customize the content.  
Use git and GitHub to backup your code as a GitHub repository.  
Add your instructor as a collaborator to your GitHub repository.  

In your `prework-exercises` repository, make a file called `553.txt`.  
Paste the url to your GitHub repository in the text file.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,553.txt
33,Week 5 Day 5 Lesson 4: Deploy a website,https://vimeo.com/841747519/5b2a294afc,"Sign up for an account on https://render.com/ using your GitHub login.  
Follow the steps in the video to deploy your website from the previous exercise.  

In your `prework-exercises` repository, make a file called `554.txt`.  
Paste the url to your deployed website in the text file.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,554.txt
33,Week 5 Day 5: Optional Additional Resources,,"- https://html5up.net/  
- https://startbootstrap.com/?showPro=false  
- https://bootstrapmade.com/",,
